itemid,categoryid,parentid,available
239226,1373,872.0,0.0
384940,342,500.0,0.0
251279,718,622.0,0.0
241674,1402,250.0,0.0
189429,1680,587.0,0.0
358891,704,1426.0,1.0
274655,1059,1696.0,0.0
426337,491,679.0,0.0
5290,1135,1329.0,1.0
120878,686,594.0,0.0
284080,1421,105.0,1.0
90343,1298,335.0,0.0
309090,1613,250.0,0.0
218870,1666,1684.0,1.0
293126,324,1145.0,1.0
25135,1578,1249.0,1.0
459201,471,1368.0,1.0
147632,1006,1546.0,1.0
137099,1573,14.0,0.0
108304,472,1259.0,0.0
301262,219,1081.0,1.0
32110,882,1259.0,0.0
361713,646,1606.0,0.0
245895,1483,561.0,0.0
54773,1231,901.0,1.0
122081,1634,143.0,1.0
421531,567,605.0,1.0
45087,584,709.0,0.0
379513,450,1492.0,1.0
134640,828,293.0,0.0
94062,50,312.0,1.0
323363,769,587.0,1.0
243441,707,561.0,1.0
292688,209,293.0,0.0
187139,683,1606.0,1.0
238813,48,500.0,0.0
171416,1286,854.0,1.0
379954,1163,561.0,0.0
125924,643,346.0,0.0
446759,65,293.0,0.0
152813,921,143.0,0.0
13616,1048,1308.0,0.0
344779,691,1079.0,0.0
450179,84,1308.0,1.0
463493,1483,561.0,1.0
109445,1020,1329.0,1.0
68856,1493,594.0,0.0
110427,683,1606.0,0.0
460894,1197,777.0,1.0
411602,769,587.0,1.0
16791,512,362.0,0.0
172806,1219,121.0,1.0
47285,277,1398.0,0.0
434946,1483,561.0,0.0
10989,79,1687.0,0.0
72437,242,1531.0,0.0
48583,1567,1531.0,0.0
80024,936,143.0,0.0
254585,66,1430.0,0.0
30702,1365,538.0,1.0
225705,1483,561.0,0.0
186659,1147,1027.0,0.0
186274,730,1482.0,1.0
426830,1628,605.0,0.0
403861,65,293.0,0.0
387240,1680,587.0,0.0
353289,999,1621.0,0.0
272185,1333,127.0,0.0
185762,1666,1684.0,0.0
118204,330,986.0,0.0
54746,208,33.0,1.0
332203,406,872.0,0.0
201602,230,1424.0,0.0
325365,1007,485.0,0.0
459203,151,33.0,1.0
271133,5,1637.0,0.0
249943,184,1009.0,0.0
234902,304,1673.0,1.0
458159,427,1313.0,1.0
319289,959,1095.0,0.0
422768,1240,1546.0,1.0
330398,1002,879.0,0.0
419261,126,871.0,0.0
138290,135,1618.0,1.0
269528,822,1546.0,1.0
219389,683,1606.0,1.0
978,1247,593.0,0.0
365213,558,92.0,0.0
430174,707,561.0,0.0
107997,1317,897.0,1.0
404331,1694,1621.0,1.0
247830,1173,805.0,1.0
322546,619,145.0,1.0
208173,459,1330.0,1.0
264789,936,143.0,1.0
224513,84,1308.0,0.0
386070,1301,1034.0,0.0
265077,565,500.0,0.0
165467,74,250.0,0.0
15153,610,1239.0,1.0
379000,56,1497.0,0.0
99263,202,1008.0,0.0
367782,722,1110.0,0.0
415995,1192,955.0,1.0
400858,1076,986.0,0.0
175301,915,1550.0,0.0
75477,1375,805.0,1.0
365993,1393,1383.0,0.0
200034,333,1497.0,0.0
305230,1059,1696.0,0.0
175652,421,1424.0,1.0
201571,999,1621.0,0.0
12569,1300,127.0,0.0
47415,282,113.0,1.0
194280,1511,409.0,1.0
22913,317,314.0,1.0
412762,1098,897.0,1.0
46411,1098,897.0,0.0
398099,1697,623.0,1.0
315787,926,852.0,0.0
44387,1173,805.0,0.0
453908,242,1531.0,0.0
256978,1694,1621.0,0.0
152387,988,727.0,0.0
303695,279,777.0,1.0
193645,1616,827.0,0.0
219069,1018,1331.0,0.0
116279,1018,1331.0,0.0
256363,729,1175.0,0.0
454071,1114,113.0,0.0
362422,50,312.0,0.0
131127,833,901.0,0.0
426336,1280,605.0,1.0
104314,642,250.0,0.0
234958,281,1424.0,1.0
372518,195,1079.0,0.0
397461,1221,1426.0,0.0
379573,1244,500.0,0.0
240328,874,1420.0,1.0
267842,926,852.0,0.0
302174,637,92.0,1.0
448810,1205,580.0,0.0
460681,1040,1516.0,1.0
165924,646,1606.0,0.0
187226,84,1308.0,1.0
130170,1221,1426.0,0.0
366770,1639,1181.0,0.0
434284,410,894.0,0.0
34174,342,500.0,0.0
341159,1007,485.0,0.0
125230,1322,252.0,0.0
9615,1080,1281.0,0.0
339543,160,605.0,1.0
437932,618,105.0,1.0
339174,1338,1278.0,1.0
91341,267,1566.0,1.0
998,1578,1249.0,0.0
97037,1634,143.0,0.0
23584,1607,593.0,0.0
415972,999,1621.0,0.0
5563,1645,1534.0,1.0
191188,589,1308.0,0.0
30442,1256,879.0,1.0
455932,1053,187.0,0.0
345188,34,1368.0,0.0
303063,281,1424.0,0.0
282445,1376,480.0,0.0
53100,1595,1673.0,1.0
104767,1173,805.0,1.0
277974,1221,1426.0,1.0
131979,1500,1515.0,0.0
433274,1029,1181.0,0.0
55052,642,250.0,0.0
233624,618,105.0,1.0
359357,1338,1278.0,0.0
32341,650,1416.0,0.0
316271,48,500.0,0.0
166067,704,1426.0,0.0
192914,269,33.0,1.0
187793,1244,500.0,0.0
330169,463,250.0,0.0
162948,1680,587.0,0.0
91400,1674,1420.0,0.0
157050,1221,1426.0,0.0
20801,882,1259.0,0.0
148146,845,1430.0,1.0
52399,1529,805.0,1.0
76802,1120,250.0,0.0
135414,532,945.0,0.0
270105,1503,580.0,0.0
84653,936,143.0,0.0
69118,1254,520.0,0.0
395854,1078,1249.0,0.0
261273,421,1424.0,0.0
342443,1613,250.0,0.0
227578,1477,206.0,0.0
139522,242,1531.0,1.0
145159,191,1383.0,0.0
43241,1607,593.0,1.0
134064,65,293.0,1.0
399489,84,1308.0,0.0
389562,228,1482.0,0.0
144587,992,1008.0,1.0
104224,1529,805.0,1.0
345157,342,500.0,1.0
60023,1320,879.0,1.0
120262,1072,1566.0,1.0
272569,926,852.0,0.0
274103,589,1308.0,0.0
381726,730,1482.0,1.0
259608,1694,1621.0,1.0
341368,1258,1386.0,0.0
20483,1280,605.0,0.0
223412,202,1008.0,0.0
44972,130,145.0,0.0
270332,618,105.0,0.0
447133,646,1606.0,0.0
306100,1049,1606.0,1.0
367355,926,852.0,0.0
13498,1163,561.0,0.0
279995,618,105.0,1.0
24303,1301,1034.0,0.0
258913,1483,561.0,0.0
353191,1070,1423.0,0.0
15257,1318,986.0,1.0
128035,1250,1423.0,0.0
144987,1248,1368.0,0.0
84428,928,20.0,1.0
258520,1142,485.0,0.0
206195,434,968.0,0.0
255685,769,587.0,0.0
166635,1690,593.0,0.0
287505,818,852.0,0.0
156120,1142,485.0,0.0
53481,289,1416.0,0.0
20719,697,418.0,0.0
45083,1240,1546.0,1.0
411877,792,805.0,1.0
172033,352,859.0,1.0
294197,1500,1515.0,0.0
1924,704,1426.0,0.0
445224,1623,1066.0,1.0
299046,1279,1606.0,1.0
336979,1393,1383.0,1.0
319659,1378,322.0,0.0
460896,196,1667.0,1.0
306212,1511,409.0,0.0
445821,427,1313.0,0.0
459546,1542,745.0,1.0
155787,1355,312.0,1.0
444920,618,105.0,1.0
361982,1154,1515.0,1.0
317795,496,893.0,1.0
273492,799,920.0,1.0
413425,1483,561.0,0.0
279799,936,143.0,0.0
289848,84,1308.0,1.0
462394,396,164.0,1.0
81453,199,351.0,1.0
11870,421,1424.0,1.0
435167,390,1546.0,1.0
387478,331,1487.0,0.0
31334,564,214.0,0.0
309945,342,500.0,0.0
92214,389,1259.0,0.0
208756,1650,1426.0,1.0
351108,1295,9.0,0.0
15325,1613,250.0,0.0
437097,1301,1034.0,0.0
44795,1650,1426.0,1.0
413543,1090,648.0,1.0
289465,1303,252.0,0.0
380953,1421,105.0,1.0
344294,1119,125.0,0.0
412018,1277,312.0,0.0
375360,584,709.0,0.0
265587,1173,805.0,1.0
196199,967,378.0,0.0
366847,1007,485.0,0.0
2387,209,293.0,0.0
457896,64,206.0,1.0
276143,437,92.0,1.0
33898,56,1497.0,1.0
271469,65,293.0,0.0
268245,1061,1259.0,0.0
285346,1301,1034.0,0.0
365279,1320,879.0,0.0
116453,1076,986.0,0.0
223103,646,1606.0,0.0
81548,151,33.0,1.0
80707,1231,901.0,0.0
100847,342,500.0,1.0
278213,1404,593.0,0.0
338119,126,871.0,1.0
359223,1388,1249.0,0.0
321675,1070,1423.0,1.0
116206,1153,20.0,0.0
248545,126,871.0,0.0
203831,769,587.0,0.0
403409,1404,593.0,0.0
38409,1404,593.0,1.0
23085,1652,1368.0,0.0
143830,586,1519.0,1.0
137353,48,500.0,0.0
376005,421,1424.0,0.0
308107,1120,250.0,0.0
257392,844,1458.0,1.0
37239,936,143.0,1.0
165795,499,986.0,0.0
28287,1020,1329.0,1.0
333950,1119,125.0,1.0
65593,390,1546.0,1.0
320741,1258,1386.0,0.0
318405,1267,1315.0,0.0
1003,936,143.0,1.0
102837,3,1281.0,0.0
353928,683,1606.0,1.0
205275,239,1515.0,0.0
462226,577,114.0,1.0
318195,289,1416.0,0.0
251945,705,1487.0,1.0
356602,1403,440.0,1.0
122589,959,1095.0,0.0
394212,936,143.0,1.0
103788,342,500.0,1.0
338520,131,1486.0,1.0
116461,444,73.0,0.0
92373,1286,854.0,0.0
388497,1483,561.0,0.0
262954,579,1371.0,1.0
85062,782,1562.0,1.0
390178,598,362.0,0.0
141113,833,901.0,0.0
210035,342,500.0,0.0
407524,1051,955.0,0.0
35202,1117,14.0,0.0
410162,6,933.0,1.0
317691,1317,897.0,1.0
19181,130,145.0,1.0
238012,741,362.0,0.0
402238,461,1229.0,0.0
362135,804,187.0,0.0
238530,1244,500.0,0.0
209429,74,250.0,0.0
424245,1349,121.0,1.0
405783,1172,810.0,0.0
187247,1483,561.0,0.0
221833,1462,893.0,1.0
270532,597,1329.0,1.0
226771,330,986.0,0.0
362059,860,1515.0,1.0
228333,618,105.0,1.0
131963,844,1458.0,0.0
294354,64,206.0,0.0
392390,642,250.0,0.0
171406,94,1330.0,0.0
262938,360,1174.0,0.0
5711,697,418.0,0.0
355182,1480,1398.0,0.0
70072,914,226.0,0.0
348099,691,1079.0,0.0
405163,1,854.0,1.0
322167,196,1667.0,0.0
154515,1247,593.0,1.0
434805,1542,745.0,0.0
166223,531,1058.0,0.0
373624,976,1009.0,0.0
127898,1248,1368.0,1.0
94987,967,378.0,0.0
201545,952,362.0,0.0
274975,1384,1458.0,1.0
422583,619,145.0,1.0
16408,1418,896.0,0.0
319188,1454,1596.0,0.0
423922,1393,1383.0,0.0
1782,111,362.0,0.0
11383,65,293.0,0.0
286237,1355,312.0,1.0
286691,342,500.0,0.0
72238,267,1566.0,1.0
196594,1117,14.0,1.0
291123,498,506.0,1.0
445660,719,908.0,1.0
249351,225,593.0,1.0
299942,589,1308.0,0.0
197685,1445,293.0,1.0
66438,517,206.0,0.0
183081,333,1497.0,0.0
331613,661,127.0,1.0
431795,316,605.0,0.0
459863,1173,805.0,0.0
361963,484,127.0,0.0
299245,1578,1249.0,1.0
306030,646,1606.0,0.0
439635,924,1416.0,1.0
295806,1222,105.0,1.0
455451,1301,1034.0,0.0
85921,1592,393.0,0.0
391120,1578,1249.0,1.0
364068,242,1531.0,0.0
33157,1261,25.0,0.0
454137,1205,580.0,1.0
386204,1244,500.0,1.0
455146,1051,955.0,0.0
158507,1584,1562.0,0.0
104634,1231,901.0,1.0
150063,1393,1383.0,0.0
23486,618,105.0,1.0
140757,330,986.0,0.0
257035,1163,561.0,1.0
426331,130,145.0,0.0
65100,249,164.0,0.0
215824,575,1257.0,1.0
304422,769,587.0,0.0
55875,819,798.0,1.0
12146,1504,587.0,1.0
342471,390,1546.0,1.0
220250,642,250.0,0.0
126923,739,1181.0,0.0
90954,860,1515.0,0.0
372385,858,1426.0,1.0
178691,1007,485.0,0.0
408621,84,1308.0,0.0
133485,1171,938.0,1.0
44760,126,871.0,1.0
428604,1051,955.0,0.0
414940,1070,1423.0,1.0
215029,1584,1562.0,0.0
377207,1091,573.0,1.0
316467,1483,561.0,1.0
13871,1577,362.0,0.0
356005,730,1482.0,1.0
71908,1404,593.0,0.0
84625,1605,1531.0,1.0
332401,1645,1534.0,1.0
180165,1613,250.0,0.0
400475,268,138.0,1.0
130439,1069,362.0,0.0
114797,1188,1497.0,0.0
94975,1613,250.0,0.0
183057,406,872.0,1.0
380453,1338,1278.0,0.0
393066,1282,25.0,0.0
150571,1472,605.0,1.0
306767,48,500.0,0.0
137266,858,1426.0,1.0
65268,572,1066.0,1.0
59923,1221,1426.0,0.0
326772,414,206.0,0.0
185945,924,1416.0,0.0
152229,1616,827.0,0.0
444379,808,1272.0,0.0
146773,56,1497.0,0.0
29807,1090,648.0,0.0
110046,1578,1249.0,1.0
313468,1680,587.0,1.0
172108,1403,440.0,1.0
24286,1511,409.0,0.0
123412,1253,127.0,1.0
226230,1575,138.0,0.0
377632,1061,1259.0,0.0
464336,1051,955.0,0.0
412429,242,1531.0,1.0
268528,1567,1531.0,0.0
14430,333,1497.0,0.0
116011,1300,127.0,0.0
131821,48,500.0,0.0
430733,1347,1458.0,0.0
193073,173,788.0,0.0
389062,205,381.0,0.0
11504,1078,1249.0,1.0
241800,1607,593.0,0.0
52200,1153,20.0,0.0
230653,1388,1249.0,0.0
254001,1393,1383.0,0.0
177332,1169,92.0,1.0
301218,65,293.0,0.0
108380,64,206.0,0.0
32508,406,872.0,1.0
4259,671,1426.0,1.0
57018,1483,561.0,0.0
182075,225,593.0,0.0
434846,414,206.0,1.0
56762,227,602.0,1.0
153994,1221,1426.0,1.0
64037,789,14.0,0.0
395460,904,114.0,1.0
447173,5,1637.0,0.0
172339,1512,1687.0,0.0
1899,421,1424.0,0.0
272597,618,105.0,0.0
1688,730,1482.0,0.0
51602,988,727.0,1.0
52631,1511,409.0,0.0
284862,387,1621.0,0.0
30855,730,1482.0,0.0
382152,936,143.0,1.0
45752,1504,587.0,1.0
405485,1375,805.0,0.0
438165,342,500.0,0.0
129012,209,293.0,1.0
246506,1533,602.0,0.0
358970,1578,1249.0,0.0
129713,1051,955.0,0.0
394534,618,105.0,1.0
123623,610,1239.0,1.0
101293,1404,593.0,0.0
339705,1277,312.0,0.0
164273,911,1531.0,0.0
50151,41,1658.0,0.0
47008,1685,339.0,1.0
82231,1301,1034.0,0.0
223102,64,206.0,0.0
277258,646,1606.0,1.0
428923,1680,587.0,1.0
126663,959,1095.0,0.0
289174,72,620.0,1.0
224900,1584,1562.0,0.0
196991,628,149.0,1.0
304916,914,226.0,0.0
199026,1578,1249.0,0.0
418427,1393,1383.0,0.0
354898,1486,140.0,0.0
371532,209,293.0,0.0
98761,1480,1398.0,1.0
44744,769,587.0,1.0
318423,1196,1181.0,1.0
299947,1276,441.0,0.0
236546,683,1606.0,1.0
316031,686,594.0,1.0
354237,1584,1562.0,0.0
465922,579,1371.0,1.0
48891,1393,1383.0,0.0
47666,358,1257.0,0.0
5897,1646,114.0,1.0
444951,48,500.0,1.0
279764,427,1313.0,1.0
159262,1282,25.0,0.0
182286,1244,500.0,1.0
312192,801,766.0,0.0
364492,683,1606.0,0.0
296898,589,1308.0,0.0
45723,1007,485.0,0.0
147022,279,777.0,0.0
364685,242,1531.0,0.0
276885,5,1637.0,0.0
290480,1511,409.0,0.0
146792,209,293.0,0.0
226939,1098,897.0,0.0
443634,769,587.0,0.0
180992,1120,250.0,0.0
331671,1613,250.0,0.0
79585,1483,561.0,0.0
189155,1135,1329.0,1.0
340488,707,561.0,0.0
385735,1261,25.0,1.0
269774,406,872.0,1.0
175979,239,1515.0,0.0
212625,228,1482.0,0.0
76261,792,805.0,0.0
10724,319,92.0,1.0
367141,619,145.0,1.0
53223,646,1606.0,0.0
381942,1549,1329.0,0.0
384452,330,986.0,1.0
233762,769,587.0,1.0
120489,959,1095.0,0.0
383524,1613,250.0,0.0
29975,1221,1426.0,0.0
254780,248,1596.0,0.0
166027,1248,1368.0,1.0
426277,936,143.0,1.0
357968,769,587.0,0.0
23186,683,1606.0,0.0
60931,1364,933.0,1.0
259464,1493,594.0,0.0
265236,342,500.0,1.0
26761,924,1416.0,1.0
351742,517,206.0,0.0
76613,1020,1329.0,0.0
230984,1483,561.0,0.0
115090,1301,1034.0,1.0
107238,405,351.0,1.0
18898,1474,480.0,0.0
257820,575,1257.0,0.0
417303,48,500.0,0.0
102633,416,1299.0,0.0
307119,175,1492.0,1.0
203519,1248,1368.0,0.0
335019,1483,561.0,0.0
114473,686,594.0,0.0
206888,1634,143.0,0.0
26513,1322,252.0,0.0
434136,730,1482.0,1.0
118820,1277,312.0,0.0
70228,126,871.0,1.0
436006,524,1145.0,1.0
405753,66,1430.0,0.0
453568,1659,825.0,0.0
443043,1680,587.0,0.0
130771,624,871.0,1.0
224203,1018,1331.0,0.0
381093,1091,573.0,0.0
173400,1173,805.0,1.0
24610,914,226.0,0.0
56722,1663,1398.0,0.0
411104,342,500.0,0.0
176350,1196,1181.0,0.0
115955,730,1482.0,1.0
3399,876,580.0,0.0
34561,936,143.0,1.0
54815,349,777.0,0.0
380868,828,293.0,0.0
301949,337,653.0,0.0
456490,959,1095.0,0.0
150133,1483,561.0,0.0
42191,926,852.0,0.0
108255,1191,61.0,0.0
405950,126,871.0,1.0
313,242,1531.0,0.0
350280,858,1426.0,1.0
12592,806,1497.0,0.0
301584,1378,322.0,1.0
350538,1477,206.0,0.0
271816,1301,1034.0,0.0
5921,1186,312.0,0.0
444185,691,1079.0,0.0
255967,703,1531.0,1.0
418123,860,1515.0,0.0
186540,782,1562.0,0.0
375574,1248,1368.0,0.0
181340,999,1621.0,0.0
466632,1003,61.0,0.0
415832,48,500.0,1.0
131386,1663,1398.0,1.0
430065,686,594.0,0.0
26414,999,1621.0,0.0
251812,999,1621.0,0.0
53981,730,1482.0,0.0
86456,1231,901.0,1.0
308575,1349,121.0,1.0
212171,686,594.0,1.0
215027,639,351.0,1.0
300610,212,207.0,1.0
44983,1511,409.0,0.0
207610,320,854.0,0.0
165074,1312,713.0,0.0
360105,225,593.0,0.0
98962,819,798.0,0.0
41771,741,362.0,0.0
360711,1196,1181.0,0.0
45671,1091,573.0,0.0
408312,719,908.0,0.0
415801,1625,1141.0,0.0
311627,1221,1426.0,1.0
56464,1258,1386.0,0.0
399843,1186,312.0,0.0
234831,1277,312.0,0.0
91071,1613,250.0,0.0
458832,958,1041.0,0.0
30047,1312,713.0,0.0
229059,799,920.0,0.0
154333,589,1308.0,0.0
456239,1069,362.0,0.0
87397,1022,252.0,0.0
333803,141,1502.0,0.0
164550,64,206.0,0.0
172393,175,1492.0,1.0
367634,1167,250.0,0.0
321153,1364,933.0,1.0
227965,1414,854.0,0.0
112360,1645,1534.0,0.0
60167,617,131.0,1.0
268095,161,351.0,1.0
10159,1462,893.0,0.0
341326,531,1058.0,0.0
422552,1263,1637.0,0.0
453849,1373,872.0,1.0
178687,236,647.0,0.0
201411,633,568.0,0.0
441818,619,145.0,1.0
457301,999,1621.0,0.0
456930,329,250.0,0.0
291743,316,605.0,0.0
146781,1328,432.0,1.0
442333,1135,1329.0,1.0
409274,242,1531.0,1.0
26587,1318,986.0,0.0
315,959,1095.0,0.0
103350,1473,859.0,1.0
327577,1188,1497.0,0.0
20963,227,602.0,1.0
13115,320,854.0,0.0
42995,618,105.0,1.0
297880,342,500.0,1.0
838,928,20.0,0.0
253507,64,206.0,0.0
50947,1221,1426.0,0.0
241557,1117,14.0,0.0
447346,924,1416.0,0.0
305736,317,314.0,0.0
277073,494,768.0,0.0
61208,64,206.0,0.0
141310,1051,955.0,0.0
186900,618,105.0,1.0
99545,1570,351.0,0.0
148909,209,293.0,0.0
258624,1603,520.0,1.0
453480,1573,14.0,0.0
451367,209,293.0,0.0
292681,333,1497.0,0.0
63621,844,1458.0,1.0
153433,1325,1684.0,0.0
283974,1040,1516.0,1.0
176231,1135,1329.0,1.0
446354,1186,312.0,1.0
297169,1628,605.0,1.0
112378,1650,1426.0,0.0
36775,1578,1249.0,0.0
307355,1464,745.0,1.0
372556,1029,1181.0,0.0
107162,1221,1426.0,1.0
250443,697,418.0,0.0
302037,1304,362.0,0.0
301688,618,105.0,1.0
419144,618,105.0,1.0
213738,133,114.0,1.0
81145,1244,500.0,0.0
426026,1279,1606.0,1.0
453667,656,1125.0,0.0
238892,242,1531.0,0.0
329325,646,1606.0,0.0
249161,1176,835.0,1.0
188440,1188,1497.0,0.0
403985,331,1487.0,0.0
282957,1317,897.0,0.0
201399,1282,25.0,0.0
347799,243,418.0,0.0
413052,858,1426.0,1.0
372022,1511,409.0,0.0
219868,1127,593.0,0.0
227489,1483,561.0,0.0
310235,1395,1012.0,1.0
271513,944,950.0,0.0
101697,712,1453.0,0.0
95263,1388,1249.0,1.0
311143,1384,1458.0,1.0
206462,1221,1426.0,0.0
199787,1500,1515.0,0.0
30329,234,322.0,1.0
65508,973,20.0,0.0
140366,610,1239.0,1.0
87288,64,206.0,0.0
183933,163,945.0,0.0
43041,1617,713.0,1.0
78093,1402,250.0,0.0
88680,239,1515.0,0.0
117788,209,293.0,0.0
116999,65,293.0,0.0
317107,1119,125.0,1.0
342114,562,986.0,0.0
161672,64,206.0,0.0
458052,1002,879.0,1.0
237661,1477,206.0,0.0
180362,959,1095.0,1.0
379428,1026,351.0,1.0
150857,1135,1329.0,1.0
180082,1135,1329.0,0.0
409857,64,206.0,0.0
446280,619,145.0,1.0
137530,1114,113.0,1.0
92949,828,293.0,0.0
407687,1173,805.0,1.0
371551,959,1095.0,1.0
319461,799,920.0,1.0
13298,828,293.0,0.0
385803,1172,810.0,0.0
347421,619,145.0,0.0
88676,1069,362.0,0.0
344542,1504,587.0,1.0
322226,801,766.0,0.0
462355,1404,593.0,0.0
346021,1542,745.0,0.0
293704,454,71.0,0.0
219478,56,1497.0,0.0
242112,1282,25.0,0.0
105544,1233,1257.0,0.0
136417,218,116.0,1.0
415354,3,1281.0,0.0
355238,911,1531.0,1.0
224962,1049,1606.0,0.0
462470,769,587.0,1.0
258055,1680,587.0,0.0
364486,173,788.0,0.0
401205,572,1066.0,0.0
163610,1059,1696.0,0.0
444983,818,852.0,0.0
349209,1445,293.0,0.0
15928,498,506.0,0.0
447107,1680,587.0,1.0
7111,1417,1329.0,1.0
447576,1279,1606.0,0.0
182738,394,1041.0,1.0
186622,1103,1368.0,1.0
20951,1151,781.0,1.0
288320,342,500.0,0.0
394152,1279,1606.0,0.0
308100,1659,825.0,1.0
100456,224,1487.0,0.0
92586,1253,127.0,0.0
390644,445,1308.0,0.0
113209,1483,561.0,0.0
1568,531,1058.0,1.0
190305,320,854.0,0.0
10620,707,561.0,0.0
335858,624,871.0,1.0
335186,1483,561.0,0.0
216833,64,206.0,0.0
13966,516,1031.0,1.0
52517,1580,441.0,0.0
160973,1378,322.0,0.0
233299,1273,125.0,1.0
30781,532,945.0,0.0
432158,1404,593.0,1.0
312428,799,920.0,0.0
109138,1694,1621.0,0.0
65353,1301,1034.0,0.0
430669,1509,620.0,0.0
15904,1172,810.0,0.0
285384,1400,335.0,1.0
278250,487,1141.0,0.0
344856,963,1281.0,0.0
126674,52,1678.0,1.0
154138,1040,1516.0,1.0
199039,342,500.0,0.0
339042,691,1079.0,0.0
169436,342,500.0,0.0
429354,618,105.0,1.0
343444,1400,335.0,1.0
433650,789,14.0,0.0
83180,1147,1027.0,0.0
214120,1007,485.0,0.0
309787,330,986.0,1.0
132445,703,1531.0,1.0
255947,1051,955.0,0.0
266105,286,1214.0,0.0
71171,842,1518.0,0.0
407153,84,1308.0,1.0
440693,434,968.0,1.0
402448,124,104.0,0.0
141983,691,1079.0,0.0
400024,1205,580.0,0.0
16080,575,1257.0,0.0
329170,429,113.0,0.0
285183,967,378.0,0.0
92349,769,587.0,0.0
438866,1620,937.0,0.0
255316,936,143.0,1.0
271864,618,105.0,1.0
189677,799,920.0,0.0
233599,1584,1562.0,0.0
153542,1279,1606.0,0.0
452584,1404,593.0,1.0
8546,1197,777.0,0.0
286012,1343,25.0,0.0
397517,858,1426.0,0.0
138333,267,1566.0,1.0
229034,1051,955.0,0.0
211754,1002,879.0,0.0
320393,360,1174.0,0.0
412669,497,149.0,0.0
417668,342,500.0,0.0
381832,686,594.0,0.0
101286,406,872.0,0.0
220004,844,1458.0,1.0
250189,924,1416.0,0.0
196325,1611,1081.0,0.0
7576,1172,810.0,0.0
207276,646,1606.0,0.0
242035,1135,1329.0,1.0
28540,51,955.0,0.0
2520,589,1308.0,0.0
57720,1318,986.0,0.0
461776,1273,125.0,0.0
232865,1221,1426.0,0.0
248798,1234,92.0,1.0
414644,1258,1386.0,1.0
59287,1680,587.0,0.0
358611,173,788.0,1.0
61650,1250,1423.0,1.0
9131,302,1458.0,1.0
117707,519,385.0,0.0
286814,806,1497.0,1.0
21094,1364,933.0,1.0
98820,1091,573.0,0.0
426928,1404,593.0,0.0
383137,1098,897.0,0.0
379607,342,500.0,1.0
244941,1397,1416.0,1.0
302236,531,1058.0,0.0
357681,64,206.0,0.0
86169,352,859.0,1.0
401308,789,14.0,0.0
20959,1509,620.0,1.0
418899,535,426.0,1.0
243055,1301,1034.0,0.0
327145,1675,1550.0,0.0
234199,610,1239.0,1.0
400414,844,1458.0,1.0
343133,227,602.0,1.0
414016,561,395.0,0.0
139302,1634,143.0,0.0
435509,471,1368.0,0.0
290433,48,500.0,1.0
90192,999,1621.0,0.0
177166,1173,805.0,1.0
373501,959,1095.0,0.0
241142,1113,1145.0,1.0
280151,1186,312.0,0.0
374314,1343,25.0,0.0
255330,499,986.0,0.0
330213,1498,580.0,0.0
154007,1167,250.0,1.0
324556,1051,955.0,0.0
461379,741,362.0,0.0
273508,819,798.0,1.0
278792,665,520.0,1.0
197766,806,1497.0,0.0
44803,958,1041.0,0.0
184512,1589,1426.0,1.0
435962,1018,1331.0,0.0
400574,618,105.0,1.0
99281,1317,897.0,1.0
358952,1680,587.0,1.0
171244,1191,61.0,1.0
369948,491,679.0,0.0
228759,320,854.0,0.0
403898,1659,825.0,0.0
121267,126,871.0,1.0
356728,1135,1329.0,1.0
96806,589,1308.0,0.0
53099,1279,1606.0,0.0
253276,844,1458.0,0.0
73499,1646,114.0,1.0
158119,959,1095.0,1.0
455948,1578,1249.0,0.0
242588,624,871.0,0.0
126297,911,1531.0,0.0
412297,1014,1110.0,1.0
398031,209,293.0,0.0
359016,1084,194.0,0.0
114723,1613,250.0,0.0
186295,991,1259.0,1.0
451720,330,986.0,0.0
264942,535,426.0,1.0
115845,1051,955.0,0.0
340754,1163,561.0,0.0
309372,429,113.0,1.0
364653,646,1606.0,0.0
200558,1680,587.0,1.0
213927,769,587.0,1.0
325420,575,1257.0,0.0
51076,769,587.0,0.0
267204,1359,1215.0,0.0
390950,1167,250.0,0.0
375487,530,432.0,1.0
344989,1090,648.0,0.0
37553,1561,250.0,0.0
189926,1277,312.0,1.0
326597,816,623.0,0.0
285299,1318,986.0,0.0
58287,74,250.0,0.0
48926,1511,409.0,0.0
214494,342,500.0,0.0
332634,1277,312.0,1.0
395823,390,1546.0,1.0
297398,633,568.0,1.0
377434,857,1272.0,0.0
325842,1279,1606.0,1.0
16350,1286,854.0,1.0
341202,833,901.0,1.0
421970,196,1667.0,1.0
104358,84,1308.0,1.0
334854,1228,121.0,1.0
413958,1358,1009.0,0.0
312028,1282,25.0,0.0
420871,703,1531.0,1.0
335096,1277,312.0,1.0
446162,973,20.0,0.0
231362,1051,955.0,1.0
391247,683,1606.0,0.0
25974,646,1606.0,1.0
419386,51,955.0,1.0
